x1,T,P,gamma1,y1
0.7929999999999999,352.9160300521668,101.325,1.0287181357595987,0.864304339156848
0.7939999999999999,352.90729209736054,101.325,1.0284497237038905,0.864872288016174
0.7949999999999999,352.89856949638,101.325,1.028182516608269,0.8654406963919279
0.7959999999999999,352.88986223883353,101.325,1.0279165149179896,0.8660095690239363
0.7969999999999999,352.88117031466413,101.325,1.0276517190843244,0.8665789106646131
0.7979999999999999,352.8724937141506,101.325,1.0273881295645775,0.867148726079113
0.7989999999999999,352.86383242790805,101.325,1.0271257468220998,0.867719020045439
0.7999999999999999,352.8551864468886,101.325,1.0268645713263045,0.8682897973545928
0.8009999999999999,352.84655576238265,101.325,1.0266046035526837,0.8688610628106929
0.8019999999999999,352.83794036601944,101.325,1.0263458439828212,0.8694328212311198
0.8029999999999999,352.82934024976805,101.325,1.0260882931044115,0.8700050774466394
0.8039999999999999,352.8207554059382,101.325,1.025831951411273,0.8705778363015442
0.8049999999999999,352.8121858271813,101.325,1.025576819403365,0.8711511026537818
0.8059999999999999,352.80363150649106,101.325,1.0253228975868027,0.8717248813750988
0.8069999999999999,352.79509243720474,101.325,1.025070186473875,0.8722991773511695
0.8079999999999999,352.78656861300425,101.325,1.024818686583058,0.8728739954817537
0.8089999999999999,352.77806002791624,101.325,1.024568398439034,0.8734493406807903
0.8099999999999999,352.7695666763142,101.325,1.024319322572705,0.8740252178765942
0.8109999999999999,352.76108855291847,101.325,1.0240714595212115,0.8746016320119485
0.8119999999999999,352.75262565279786,101.325,1.0238248098279479,0.875178588044264
0.813,352.7441779713703,101.325,1.0235793740425783,0.8757560909457267
0.814,352.7357455044041,101.325,1.0233351527210546,0.8763341457034348
0.815,352.72732824801875,101.325,1.0230921464256328,0.8769127573195311
0.816,352.7189261986861,101.325,1.0228503557248894,0.8774919308113603
0.817,352.71053935323135,101.325,1.0226097811937387,0.8780716712116055
0.818,352.702167708834,101.325,1.0223704234134499,0.8786519835684382
0.819,352.6938112630293,101.325,1.0221322829716641,0.8792328729456681
0.82,352.685470013709,101.325,1.0218953604624124,0.8798143444228815
0.821,352.67714395912236,101.325,1.0216596564861313,0.8803964030955883
0.822,352.6688330978778,101.325,1.0214251716496823,0.8809790540753853
0.823,352.6605374289433,101.325,1.0211919065663682,0.8815623024900879
0.824,352.6522569516483,101.325,1.0209598618559514,0.8821461534838978
0.825,352.6439916656841,101.325,1.0207290381446712,0.8827306122175314
0.826,352.6357415711058,101.325,1.0204994360652622,0.8833156838684108
0.827,352.6275066683327,101.325,1.020271056256971,0.8839013736307665
0.828,352.6192869581503,101.325,1.0200438993655765,0.8844876867158394
0.829,352.6110824417108,101.325,1.0198179660434057,0.8850746283520015
0.83,352.60289312053465,101.325,1.0195932569493538,0.8856622037849383
0.831,352.59471899651186,101.325,1.019369772748902,0.8862504182777828
0.832,352.5865600719032,101.325,1.0191475141141348,0.886839277111291
0.833,352.5784163493412,101.325,1.0189264817237613,0.8874287855839844
0.834,352.570287831832,101.325,1.018706676263131,0.8880189490123424
0.835,352.56217452275604,101.325,1.0184880984242544,0.8886097727309186
0.836,352.5540764258696,101.325,1.0182707489058214,0.8892012620925345
0.837,352.5459935453063,101.325,1.0180546284132206,0.8897934224684345
0.838,352.5379258855784,101.325,1.017839737658558,0.8903862592484515
0.839,352.5298734515777,101.325,1.0176260773606765,0.8909797778411699
0.84,352.52183624857753,101.325,1.0174136482451754,0.8915739836740858
0.841,352.5138142822339,101.325,1.0172024510444297,0.8921688821937974
0.842,352.50580755858664,101.325,1.0169924864976096,0.8927644788661343
0.843,352.4978160840612,101.325,1.0167837553507006,0.8933607791763735
0.844,352.4898398654699,101.325,1.0165762583565225,0.893957788629367
0.845,352.4818789100133,101.325,1.0163699962747508,0.8945555127497476
0.846,352.47393322528177,101.325,1.0161649698719348,0.8951539570820837
0.847,352.46600281925714,101.325,1.0159611799215194,0.8957531271910506
0.848,352.4580877003137,101.325,1.0157586272038646,0.8963530286616249
0.849,352.4501878772204,101.325,1.015557312506266,0.8969536670992433
0.85,352.4423033591414,101.325,1.0153572366229755,0.8975550481299798
0.851,352.43443415563877,101.325,1.0151584003552212,0.8981571774007382
0.852,352.4265802766731,101.325,1.0149608045112295,0.8987600605794254
0.853,352.41874173260567,101.325,1.0147644499062445,0.8993637033551266
0.854,352.4109185341996,101.325,1.01456933736255,0.8999681114382946
0.855,352.4031106926218,101.325,1.01437546770949,0.9005732905609333
0.856,352.3953182194443,101.325,1.0141828417834904,0.9011792464767764
0.857,352.38754112664617,101.325,1.0139914604280795,0.9017859849614828
0.858,352.3797794266151,101.325,1.0138013244939106,0.9023935118128229
0.859,352.3720331321488,101.325,1.0136124348387832,0.9030018328508581
0.86,352.36430225645705,101.325,1.0134247923276634,0.9036109539181418
0.861,352.35658681316323,101.325,1.0132383978327077,0.9042208808798975
0.862,352.3488868163061,101.325,1.0130532522332845,0.9048316196242329
0.863,352.3412022803415,101.325,1.0128693564159945,0.9054431760623146
0.864,352.3335332201441,101.325,1.012686711274695,0.9060555561285697
0.865,352.3258796510091,101.325,1.0125053177105212,0.9066687657808892
0.866,352.31824158865425,101.325,1.0123251766319086,0.9072828110008088
0.867,352.3106190492216,101.325,1.012146288954616,0.9078976977937389
0.868,352.3030120492789,101.325,1.0119686556017482,0.9085134321891257
0.869,352.29542060582236,101.325,1.011792277503778,0.909130020240696
0.87,352.28784473627735,101.325,1.0116171555985707,0.909747468026618
0.871,352.28028445850157,101.325,1.011443290831405,0.9103657816497542
0.872,352.2727397907856,101.325,1.011270684154999,0.9109849672378229
0.873,352.265210751856,101.325,1.011099336529531,0.9116050309436371
0.874,352.25769736087653,101.325,1.0109292489226647,0.9122259789453061
0.875,352.25019963745046,101.325,1.0107604223095714,0.9128478174464371
0.876,352.2427176016223,101.325,1.010592857672955,0.9134705526763639
0.877,352.23525127381396,101.325,1.0104265560030756,0.9140941908879769
0.8779999999999999,352.22780067508995,101.325,1.0102615182977732,0.9147187383674042
0.879,352.2203658267659,101.325,1.0100977455624918,0.915344201420096
0.8799999999999999,352.2129467506719,101.325,1.009935238810304,0.9159705863804093
0.881,352.2055434690899,101.325,1.0097739990619352,0.9165978996095357
0.8819999999999999,352.19815600475505,101.325,1.0096140273457885,0.9172261474956732
0.883,352.19078438085864,101.325,1.009455324697969,0.9178553364542844
0.8839999999999999,352.18342862105,101.325,1.009297892162309,0.9184854729283272
0.885,352.17608874943807,101.325,1.0091417307903927,0.9191165633884508
0.8859999999999999,352.1687647905943,101.325,1.0089868416415815,0.9197486143332371
0.887,352.1614567695547,101.325,1.0088332257830392,0.9203816322894665
0.8879999999999999,352.1541647118217,101.325,1.0086808842897574,0.9210156238122851
0.889,352.1468886433669,101.325,1.0085298182445814,0.921650595485504
0.8899999999999999,352.1396285906328,101.325,1.008380028738235,0.9222865539217976
